Unnamed: 0,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8356,3788,585000.0,4,2430,6766,2.0,0,0,3,8,2430,0,1999,0,98177,47.7294,-122.358,1820,6772
12175,3714,490000.0,3,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900
18922,3898,410000.0,3,1760,3520,1.0,0,0,3,7,1160,600,1966,0,98144,47.5773,-122.303,1840,5000
15149,3644,448000.0,5,3740,24684,2.0,0,0,3,9,2760,980,1998,0,98038,47.3832,-122.057,2880,26023
9503,3783,435000.0,4,2160,8148,1.0,0,0,3,7,1410,750,1978,0,98125,47.7261,-122.306,2060,8100
21110,3679,487000.0,2,1160,1118,2.0,0,0,3,8,1020,140,2007,0,98117,47.6754,-122.375,1210,1118
20550,3922,230000.0,3,1140,1165,2.0,0,0,3,8,1140,0,2014,0,98108,47.5638,-122.295,1150,1552
13575,3882,279000.0,3,1530,15975,1.0,0,0,3,7,970,560,1952,0,98168,47.4766,-122.326,1540,15975
3054,3833,308000.0,2,1080,6250,1.0,0,2,4,7,1080,0,1942,1968,98118,47.5128,-122.251,2100,6875
20059,3670,650000.0,3,1480,2159,3.0,0,0,3,8,1480,0,2007,0,98103,47.6533,-122.341,1480,1554
7218,3687,500007.0,2,1820,6050,1.0,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050
6722,3657,739999.0,4,3350,6500,2.0,0,0,3,10,3350,0,1999,0,98075,47.5838,-122.027,2960,6970
3300,3637,885000.0,3,2200,2880,2.0,0,0,5,7,1440,760,1904,0,98112,47.6308,-122.312,2440,4640
19694,3705,340000.0,4,2320,4142,2.0,0,0,3,7,2320,0,2010,0,98038,47.3662,-122.019,2150,4140
8519,3902,225000.0,2,1170,7142,1.0,0,0,3,7,1170,0,1951,0,98155,47.7497,-122.313,1170,7615
16380,3705,629950.0,3,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618
10682,3918,525000.0,4,2310,5573,2.0,0,0,4,9,2310,0,2003,0,98056,47.5197,-122.2,2310,6189
14295,4010,783500.0,3,2850,7130,2.0,0,0,3,10,1990,860,1980,0,98122,47.603,-122.289,2280,6459
10998,3952,660000.0,3,2570,28500,1.0,0,0,3,9,1970,600,1983,0,98052,47.7318,-122.138,3070,32400
12600,3685,495500.0,3,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527
17216,3903,207500.0,3,1320,12528,1.0,0,0,4,7,1320,0,1970,0,98042,47.3234,-122.142,1340,11039
11271,3952,600000.0,5,2980,7781,1.0,0,0,3,9,1580,1400,1960,0,98125,47.7048,-122.279,2310,7781
21410,3706,695000.0,4,3510,9084,2.0,0,0,3,10,3510,0,2001,0,98065,47.5402,-121.875,3690,9568
19846,3653,359000.0,3,1950,1968,2.0,0,0,4,7,1160,790,1979,0,98056,47.5179,-122.195,1950,1968
7643,3889,460000.0,3,1140,4600,1.0,0,0,3,7,1140,0,1942,0,98103,47.6897,-122.337,1370,5000
16438,3835,755000.0,3,2420,8856,1.0,0,3,3,9,1620,800,1957,0,98118,47.5405,-122.263,2650,9750
14422,4007,500000.0,3,1940,37565,1.0,0,0,4,8,1940,0,1987,0,98027,47.4801,-122.063,2560,37565
19835,3726,695000.0,2,2170,7665,1.0,0,2,3,8,2170,0,2013,0,98053,47.7112,-122.019,2300,7100
10093,3887,362000.0,3,1420,955,2.0,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955
1481,3925,455800.0,3,1690,4584,2.0,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164
4873,3692,369500.0,3,1300,20700,1.0,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638
13087,3649,350000.0,5,1380,7620,1.0,0,0,3,7,1180,200,1955,0,98106,47.5279,-122.345,1990,7620
16002,3837,450000.0,4,2450,20348,1.0,0,0,3,8,1410,1040,1978,0,98075,47.5887,-122.064,2450,50094
8038,3972,515000.0,3,3370,19585,2.0,0,0,3,7,3200,170,1951,0,98133,47.7388,-122.339,1730,9430
12342,3896,420000.0,3,2020,21010,2.0,0,0,3,7,2020,0,1995,0,98014,47.6988,-121.915,1850,18151
19719,3880,549995.0,4,2970,6587,2.0,0,0,3,8,2260,710,2014,0,98059,47.4776,-122.122,2970,5690
5797,3925,424000.0,3,2200,34680,2.0,0,0,3,9,2200,0,1985,0,98092,47.3139,-122.116,2560,35840
11485,4009,855000.0,4,2600,5390,1.0,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600
5232,3897,438500.0,3,1490,3072,1.0,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072
6645,3811,378000.0,2,1700,2513,2.0,0,0,3,8,1700,0,2009,0,98065,47.5163,-121.878,1760,2891
15534,3985,503000.0,3,2590,108900,2.0,0,0,3,8,1980,610,1988,0,98038,47.4088,-122.055,3170,108900
5490,3656,280000.0,3,1350,7553,1.5,0,0,3,6,1350,0,1914,0,98118,47.5345,-122.274,1380,7470
768,3762,760000.0,4,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099
18449,3889,384950.0,3,1540,7740,1.0,0,0,4,7,1540,0,1909,0,98126,47.522,-122.375,1220,7740
7311,3651,2500000.0,4,3330,24354,1.0,0,0,4,10,3330,0,1961,0,98006,47.5708,-122.192,3880,25493
21550,3924,249000.0,3,1260,1125,2.0,0,0,3,7,810,450,2011,0,98106,47.5262,-122.361,1260,1172
2717,3671,1000750.0,3,3070,10739,2.0,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913
2079,3978,875000.0,5,2920,5568,2.0,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568
951,3685,601000.0,3,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350
2482,3935,679000.0,4,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923
9181,3935,698000.0,4,2990,7231,2.0,0,0,3,9,2990,0,2001,0,98075,47.5623,-122.032,3160,8339
1759,3895,535000.0,4,2710,12138,1.0,0,0,3,8,1700,1010,1968,0,98155,47.7657,-122.29,2390,10052
9984,3810,205000.0,3,1870,3118,2.0,0,0,3,8,1870,0,1993,0,98038,47.3739,-122.056,1580,3601
9916,4001,645000.0,3,1740,13750,2.0,0,0,4,9,1740,0,1975,0,98008,47.6264,-122.092,2540,14300
20085,3664,1060000.0,4,4220,8417,3.0,0,0,3,10,4220,0,2012,0,98075,47.5869,-122.054,3730,8435
4243,3994,615000.0,4,2820,13193,1.0,0,0,3,8,1860,960,1965,0,98006,47.5579,-122.174,2580,13193
17072,3973,415000.0,3,2090,6045,2.0,0,0,3,8,2090,0,2000,0,98056,47.4947,-122.174,2040,6392
19816,3847,962000.0,4,3340,5700,2.0,0,0,3,11,3340,0,2013,0,98059,47.5059,-122.146,3340,6940
13395,3831,230000.0,3,1020,12289,1.0,0,0,4,7,1020,0,1967,0,98058,47.4235,-122.155,1300,9894
4944,3742,625000.0,2,1110,118047,1.0,0,0,3,7,1110,0,1961,0,98072,47.7467,-122.128,2970,43500
17350,3867,520000.0,4,2190,5085,2.0,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142
5588,3869,275053.0,2,1060,6504,1.0,0,0,3,6,1060,0,1950,0,98155,47.7412,-122.327,1100,7200
16241,3964,646000.0,4,2310,4079,2.0,0,0,3,8,2310,0,2008,0,98117,47.6937,-122.361,1220,4800
10395,3959,518000.0,4,2520,14021,2.0,0,0,3,9,2520,0,1999,0,98019,47.7344,-121.957,2330,14007
19097,3707,420000.0,4,3360,11637,2.0,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205
4757,3732,1465000.0,3,2480,9900,2.0,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288
4380,3929,353000.0,3,1260,11775,1.0,0,0,5,6,1260,0,1942,0,98108,47.5501,-122.296,1270,5480
13472,3958,594000.0,3,1270,1406,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327
19956,3707,1563100.0,5,3630,8100,2.0,0,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246
12997,3976,490000.0,3,1730,2940,3.0,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410
5299,3985,405000.0,3,1240,14404,1.0,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990
1990,3693,962000.0,4,3320,20100,1.0,0,0,4,8,1810,1510,1981,0,98006,47.5566,-122.153,2450,9821
12312,3659,352500.0,3,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269
12951,3834,246000.0,3,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800
17589,3964,401000.0,4,1940,5753,1.5,0,0,3,7,1940,0,1947,0,98177,47.7188,-122.358,2170,6075
13490,3893,434900.0,3,1520,11067,1.0,0,0,3,7,1140,380,1983,0,98074,47.6326,-122.033,1280,11371
4971,3867,239000.0,3,1470,8925,1.0,0,0,4,7,1470,0,1957,0,98022,47.2026,-122.0,1430,9282
21335,3659,403000.0,2,894,1552,2.0,0,0,3,7,894,0,2011,0,98115,47.6911,-122.313,1131,1992
13226,3866,459950.0,4,2800,6567,2.0,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900
6783,3684,2250000.0,3,4040,7200,1.5,0,2,4,9,3340,700,1930,0,98112,47.6288,-122.284,3450,10800
3600,3998,248000.0,4,1850,6519,2.0,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664
21589,3881,347500.0,3,2540,4760,2.0,0,0,3,8,2540,0,2010,0,98038,47.3452,-122.022,2540,4571
8070,3894,682000.0,4,3030,30000,2.0,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932
8577,3987,535000.0,2,1040,5527,1.0,0,0,3,7,1040,0,1951,0,98115,47.6774,-122.284,2080,7020
7973,3964,120000.0,2,990,39964,1.0,0,0,2,4,990,0,1945,0,98042,47.3577,-122.085,1560,8990
10314,3714,709000.0,3,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200
1625,3831,192000.0,2,1340,7380,1.0,0,0,3,6,1340,0,1940,0,98055,47.4785,-122.229,1980,9600
16920,3847,420000.0,3,1310,3963,1.0,0,0,5,7,1310,0,1986,0,98052,47.6826,-122.096,1010,3363
7970,3851,690000.0,5,3370,7313,2.0,0,0,4,8,2140,1230,1988,0,98029,47.5632,-122.015,2990,7806
13224,3853,1010000.0,3,2160,7500,2.0,0,0,3,10,2160,0,1982,0,98112,47.6232,-122.299,1550,3839
4212,3914,270000.0,5,2630,8470,1.5,0,0,4,8,2630,0,1968,0,98002,47.2863,-122.196,1780,8575
6456,3895,950000.0,3,2250,2975,2.0,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800
19891,3928,215000.0,4,1847,8000,2.0,0,0,3,7,1847,0,2008,0,98001,47.2872,-122.257,1847,8000
9524,3938,490000.0,4,2800,10800,1.0,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800
11694,3939,410000.0,3,1270,10227,1.0,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.168,1470,9750
2708,3943,610000.0,4,2600,36583,1.0,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,27820
6514,3932,775000.0,3,1175,10454,1.0,0,0,4,6,1175,0,1949,0,98004,47.6388,-122.218,2010,10800
4662,3665,435000.0,4,1910,8400,2.0,0,0,3,7,1910,0,1975,0,98072,47.7352,-122.175,1910,8400
20405,3830,499000.0,3,1861,1587,2.0,0,0,3,8,1578,283,2007,0,98034,47.7043,-122.209,2090,10454
1854,3656,439500.0,3,1600,6510,1.0,0,0,3,7,940,660,1983,0,98155,47.7679,-122.308,1600,10507
3072,3937,427500.0,3,1350,7085,1.0,0,0,5,7,1350,0,1944,0,98125,47.7318,-122.305,1350,7085
19256,3991,550000.0,3,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220
19414,3924,504975.0,2,1900,4871,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780
14755,3974,229950.0,4,1300,21000,1.0,0,0,4,7,1300,0,1969,0,98001,47.3067,-122.285,2120,9920
1645,3844,570000.0,2,1100,6240,1.0,0,0,4,7,1100,0,1941,0,98199,47.6446,-122.403,1250,6240
3417,3974,390000.0,4,2700,7875,1.5,0,0,4,8,2700,0,1968,0,98058,47.454,-122.144,2220,7875
3476,3840,1165000.0,5,4220,15959,2.0,0,0,3,11,4220,0,2004,0,98075,47.5869,-121.967,4630,16531
11053,3826,354000.0,6,3020,4500,2.0,0,0,3,7,3020,0,1941,1992,98178,47.498,-122.225,900,6000
1792,3991,225000.0,2,1300,11867,1.5,0,0,4,6,1300,0,1975,0,98010,47.3221,-121.903,820,11867
13718,3917,220000.0,4,1530,18400,1.5,0,0,4,6,1530,0,1938,0,98002,47.329,-122.219,1620,13535
15114,3865,299000.0,4,1870,6693,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518
3797,3876,586000.0,4,2130,9000,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431
3368,3999,613000.0,4,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
11559,3887,808250.0,3,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560
7196,3811,900000.0,2,1240,5500,1.0,0,0,3,7,1240,0,1954,0,98102,47.6461,-122.317,2080,4400
21244,3929,485000.0,4,2790,7803,2.0,0,0,3,8,2790,0,2013,0,98045,47.4823,-121.772,2620,6178
11641,3708,350000.0,2,1150,7552,1.0,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145
8795,3708,265000.0,2,1440,22081,2.0,0,0,3,7,1440,0,1990,0,98019,47.7698,-121.896,1440,19544
20887,3799,355000.0,5,2540,5100,2.0,0,0,3,7,2540,0,2014,0,98168,47.5123,-122.316,1400,9440
126,3936,445000.0,3,2100,8201,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,8712
5959,3855,510000.0,4,2440,10423,1.0,0,0,3,7,2440,0,1955,1993,98034,47.725,-122.172,1990,7758
20260,3901,338800.0,4,1800,2752,2.0,0,0,3,8,1800,0,2014,0,98106,47.5165,-122.346,1800,2752
13635,3841,765000.0,3,1220,7585,1.0,0,0,4,7,1220,0,1954,0,98004,47.6094,-122.194,1380,8918
15343,3666,425000.0,3,2600,10874,2.0,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504
4451,3922,477590.0,3,2260,7701,2.0,0,0,3,8,1760,500,2000,0,98146,47.5053,-122.377,1880,7529
7147,3939,605000.0,2,1270,5500,1.5,0,0,4,8,1270,0,1921,0,98122,47.6121,-122.294,1870,4400
19915,3860,450000.0,3,2410,4293,2.0,0,0,3,7,2410,0,2007,0,98065,47.5196,-121.869,2190,5900
827,3880,175000.0,4,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900
21235,3652,679990.0,4,3320,8653,2.0,0,0,3,8,3320,0,2014,0,98133,47.7521,-122.334,2140,8727
17368,3755,286000.0,4,2190,8400,2.0,0,0,2,8,2190,0,1978,0,98023,47.3003,-122.373,2410,7700
11473,3957,450000.0,2,840,3340,1.0,0,0,3,6,700,140,1912,0,98107,47.6692,-122.359,1700,3980
7783,3666,338000.0,2,690,6400,1.0,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,1000,6400
10380,3796,268450.0,5,2200,9600,1.0,0,0,4,7,1100,1100,1963,0,98023,47.3263,-122.364,1780,9680
21175,3915,775000.0,4,3390,3960,2.0,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400
2443,3788,143000.0,3,1090,3315,1.0,0,0,4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120
10541,3729,1165000.0,4,3080,10487,2.0,0,0,4,9,3080,0,1968,0,98040,47.5344,-122.224,2480,10607
16729,3985,1355000.0,5,5960,13703,2.0,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320
814,3685,2400000.0,4,4890,15188,2.0,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201
12999,3897,330000.0,4,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4406,-122.139,2070,7469
11397,3987,499950.0,3,1820,1501,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501
20636,3872,305000.0,4,1914,3150,2.0,0,0,3,8,1914,0,2009,0,98055,47.43,-122.188,1714,3164
21394,3986,782000.0,4,3910,8095,2.0,0,0,3,9,3130,780,2007,0,98029,47.5588,-122.036,3770,7021
14153,3951,475000.0,4,1850,5444,2.0,0,0,5,7,1850,0,1981,0,98034,47.7227,-122.16,1540,5000
12298,3963,995000.0,4,3850,13551,2.0,0,2,3,10,3000,850,1998,0,98006,47.5522,-122.103,3480,10737
5779,3690,265000.0,4,1600,10160,1.0,0,0,4,7,1600,0,1972,0,98022,47.2015,-122.003,1540,9352
2116,4000,345000.0,3,2120,15003,2.0,0,0,3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203
793,3852,249950.0,4,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588
10147,3952,245000.0,3,1190,4072,1.5,0,0,5,6,1190,0,1907,0,98118,47.5276,-122.274,1680,5850
6898,3736,336000.0,3,1790,13350,1.0,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624
2674,3938,271900.0,3,1890,11875,1.0,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920
16478,3994,619500.0,3,1700,4105,2.0,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665
15770,3760,520000.0,3,1540,7558,1.0,0,0,3,8,1540,0,1964,0,98052,47.6707,-122.156,1540,7863
20609,3670,680000.0,4,3490,3677,2.0,0,0,3,9,2850,640,2007,0,98072,47.774,-122.162,3440,3600
3756,3784,405000.0,3,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355
2891,3910,406650.0,2,1070,6100,1.0,0,0,3,6,1070,0,1940,0,98126,47.5698,-122.377,1770,5695
18755,3845,630500.0,3,1180,3600,1.5,0,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600
14382,3951,550000.0,4,2160,5005,1.0,0,0,3,7,1430,730,1987,0,98115,47.6971,-122.302,1770,5326
20103,3862,460458.0,4,3284,6516,2.0,0,0,3,8,3284,0,2014,0,98092,47.3393,-122.181,2555,5008
3228,3875,350000.0,3,3070,5280,2.0,0,1,3,7,2360,710,1950,1986,98166,47.4486,-122.353,2570,18983
7863,3928,653450.0,3,2070,49658,1.0,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160
6359,3707,670000.0,4,2110,7291,2.0,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
20780,3645,380000.0,4,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,47.7076,-122.342,1130,1598
13429,3956,415000.0,3,1060,1536,2.0,0,0,3,8,1060,0,2000,0,98117,47.6907,-122.395,1220,1316
11104,3825,575000.0,3,2270,9600,2.0,0,0,3,9,2270,0,1990,0,98011,47.7388,-122.206,2580,9617
18249,3848,395000.0,4,2740,8336,2.0,0,0,4,9,2740,0,1990,0,98031,47.3904,-122.176,2460,9189
13946,4009,449250.0,4,1480,3844,1.5,0,0,5,7,1480,0,1928,0,98133,47.7042,-122.352,1480,3844
4612,3656,240000.0,3,1030,15264,1.0,0,0,4,7,1030,0,1962,0,98056,47.5016,-122.168,1430,14840
19029,3993,700000.0,4,2780,7875,2.0,0,0,3,9,2780,0,2006,0,98133,47.7294,-122.352,1000,7500
2243,3944,284000.0,4,1880,8800,1.0,0,0,3,7,1130,750,1960,0,98168,47.5137,-122.333,1340,8733
5373,3685,231000.0,3,1370,7247,2.0,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085
2336,3908,328000.0,4,1990,3980,2.0,0,0,3,7,1990,0,2002,0,98058,47.4445,-122.17,1990,4373
17334,3887,515000.0,4,2030,39049,1.0,0,0,4,7,1530,500,1953,0,98166,47.4413,-122.345,2400,14605
11260,3797,865000.0,6,3500,5150,2.0,0,0,5,8,2430,1070,1909,0,98117,47.6842,-122.363,1430,3860
1120,4005,224500.0,4,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938
10789,3831,450000.0,4,1710,7000,1.0,0,0,4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500
18588,3741,1100000.0,3,1560,8570,1.0,0,0,5,7,1080,480,1977,0,98004,47.6155,-122.21,2660,9621
419,3943,1550000.0,5,6070,171626,2.0,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267
922,3692,255000.0,3,1340,8450,1.0,0,0,4,7,1340,0,1958,0,98188,47.4405,-122.28,1340,8920
9446,3705,355000.0,2,1450,9150,1.0,0,0,4,7,1450,0,1965,0,98188,47.4689,-122.277,1440,10636
5408,3977,294700.0,3,1970,9600,1.0,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703
5788,3648,310000.0,5,2600,9600,1.0,0,2,4,8,1810,790,1969,0,98023,47.3257,-122.365,2070,9660
15374,3743,340000.0,3,2650,7378,1.0,0,0,3,7,1460,1190,1952,0,98155,47.7525,-122.315,1600,7616
17586,3650,840000.0,4,3450,43216,2.0,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481
8389,3662,330000.0,3,1250,8100,1.0,0,0,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175
1970,3900,355000.0,4,1770,8890,1.0,0,0,5,6,1770,0,1949,0,98166,47.4589,-122.353,1010,7620
11302,3900,345000.0,3,1200,6628,1.0,0,0,4,7,1200,0,1952,0,98155,47.7367,-122.319,1330,6768
4018,3979,759600.0,4,1540,115434,1.5,0,0,4,7,1540,0,1923,0,98031,47.4163,-122.22,2027,23522
3687,3847,1440000.0,4,2410,6000,1.5,0,0,3,8,2410,0,1911,0,98109,47.6369,-122.355,1280,4000
18381,3796,419995.0,3,1830,7500,1.0,0,0,4,7,1330,500,1968,0,98155,47.7574,-122.31,1830,8720
20417,4005,557000.0,4,2840,4500,2.0,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939
12790,3673,229950.0,3,1170,11960,1.0,0,0,4,7,1170,0,1969,0,98042,47.3279,-122.136,1230,9800
11246,3960,300000.0,4,2620,4469,2.0,0,0,3,7,2620,0,2008,0,98042,47.3663,-122.115,2250,4500
1248,3817,449000.0,2,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912
2192,3859,750000.0,4,3190,9023,2.0,0,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615
19096,3929,375000.0,3,1890,3930,2.0,0,0,3,8,1890,0,1999,0,98065,47.5337,-121.867,2100,4259
9184,3881,585000.0,4,2400,12753,1.0,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177,1830,12060
18574,3833,397380.0,2,1030,5072,1.0,0,0,3,6,1030,0,1924,1958,98115,47.6962,-122.294,1220,6781
4670,3701,375000.0,3,1770,5146,2.0,0,0,3,7,1770,0,1992,0,98106,47.5263,-122.356,1230,5160
5984,3679,354000.0,3,990,7590,1.0,0,0,3,6,990,0,1959,0,98008,47.6228,-122.121,1100,7590
6565,3957,252750.0,4,1230,7410,1.5,0,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
7804,3665,459000.0,4,2020,9583,2.0,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625
11954,3938,185000.0,5,1990,27810,1.0,0,0,3,7,1990,0,1955,0,98023,47.3325,-122.35,2240,20000
6943,3719,650000.0,3,2120,8448,1.0,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.403,1620,7920
9510,3652,390000.0,3,2420,31497,1.0,0,0,4,8,1750,670,1964,0,98058,47.4422,-122.151,2040,30472
10535,3865,392500.0,2,1050,4125,1.0,0,0,4,7,1050,0,1909,0,98144,47.5736,-122.307,1650,4125
18520,3943,695000.0,4,3310,21050,2.0,0,0,5,9,2400,910,1992,0,98027,47.5197,-122.041,2260,23400
17449,3672,715000.0,4,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840
14060,3817,397950.0,4,2120,7620,2.0,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620
16984,3946,339000.0,3,1450,3748,2.0,0,0,3,7,1450,0,2004,0,98065,47.532,-121.85,1970,3748
20611,3798,732000.0,3,1960,3060,2.0,0,0,3,8,1960,0,2010,0,98117,47.6764,-122.389,1220,3060
7577,3726,363000.0,4,2180,9281,2.0,0,0,3,8,2180,0,2004,0,98042,47.3673,-122.072,2520,9520
77,3659,480000.0,3,1040,5060,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.394,890,5060
19282,3959,295000.0,3,2000,7560,1.0,0,0,4,7,1300,700,1968,0,98058,47.4346,-122.171,1900,8301
15524,3736,519000.0,3,2000,5680,1.0,0,0,4,7,1080,920,1903,0,98117,47.6805,-122.366,1230,4535
9064,3813,545000.0,4,2820,25995,2.0,0,0,3,9,2820,0,1998,0,98010,47.3415,-122.029,3330,27653
8007,3882,569950.0,5,3380,7805,2.0,0,0,3,8,3380,0,2014,0,98148,47.4349,-122.328,2790,7805
5951,3838,204995.0,2,970,8185,1.0,0,0,5,6,970,0,1904,0,98031,47.4025,-122.201,1500,12541
11157,3902,165000.0,3,1250,7200,1.0,0,0,4,7,1250,0,1978,0,98032,47.3678,-122.282,1250,7560
3391,3959,314900.0,4,2700,27072,1.0,0,0,3,7,1380,1320,1958,0,98003,47.2877,-122.293,2460,34850
5415,3699,798000.0,5,3220,5934,2.0,0,0,3,9,3220,0,2006,0,98052,47.7076,-122.101,3100,5934
18944,3888,345000.0,3,1620,5992,2.0,0,0,3,7,1620,0,2001,0,98019,47.736,-121.965,1620,4644
8162,3676,576250.0,2,1530,5000,2.0,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000
19019,3965,315000.0,3,1730,6368,2.0,0,0,3,7,1730,0,1993,0,98038,47.3505,-122.032,1780,6597
5256,3832,294000.0,5,1790,5000,1.5,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000
3530,4005,445000.0,4,1650,6000,1.0,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000
8567,3648,270000.0,3,1540,7739,2.0,0,0,4,7,1540,0,1986,0,98030,47.3511,-122.169,1720,7200
1908,3991,439950.0,4,2380,12067,2.0,0,0,3,7,2380,0,2002,0,98059,47.4873,-122.144,2330,8621
20853,3887,325000.0,1,730,1942,1.0,0,0,3,7,730,0,2009,0,98144,47.5943,-122.299,1020,2044
235,3973,1025000.0,5,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096
12219,3979,250000.0,4,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527
17988,3838,310000.0,3,1590,3056,2.0,0,0,3,7,1590,0,2001,0,98108,47.5432,-122.293,1540,2890
